"rteNo","HUC4","BCR","TNC","bio1_5k_50_sd","bio1_5k_50_mean","bio1_5k_tri_50_mean","bio12_5k_50_sd","bio12_5k_50_mean","bio12_5k_tri_50_mean","biocloud1_5k_50_sd","biocloud1_5k_50_mean","biocloud1_5k_tri_50_mean","elevation_5k_50_sd","elevation_5k_50_mean","elevation_5k_tri_50_mean","soil_type_5k_50_diversity","soil_type_5k_50_mode","geological_age_5k_50_diversity","geological_age_5k_50_mode","human_footprint_5k_50_sd","human_footprint_5k_50_mean","human_footprint_5k_tri_50_mean","dhi_gpp_5k_50_sd","dhi_gpp_5k_50_mean","dhi_gpp_5k_tri_50_mean"
85025,"1602","GREAT BASIN","NA1307. Great Basin",2.0331654335333,14.738203895108,1.0306865720101,44.356108001498,252.69212529247,1.7296178977431,366.88676411981,4832.9385632174,154.88387760115,262.32678890532,1663.8349206349,125.46071428571,1.31499606644206,32,1.37109400848994,72,4.0602079859151,8.3933333333333,3.3219424460432,638.6021732291,2013.861328125,517.71803278689
85901,"1601","NORTHERN ROCKIES","NA1313. Wyoming Basins",1.4801607708915,9.6313983315584,1.1249054389054,78.200188828929,373.12087642477,1.5290752769856,212.23363469624,4651.6034813356,109.67917675918,165.81907751953,2171.0384615385,125.85977564103,0.69313139964118,19,0.907537395014658,80,12.415293613804,16.581168831169,7.0373794212219,1347.3541375906,3119.9726688103,887.87319711538
85902,"1602","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",1.8780463836958,9.9147893706809,1.360190583079,92.44799096857,433.71933241908,1.9039130810271,242.91434912626,4577.8947033829,138.55365007379,244.67119682918,2108.619047619,187.00634920635,0.518535161331943,25,1.24995221321935,80,14.686921353917,19.346031746032,9.0031847133758,1447.3450352639,3885.9774193548,1079.1334405145
85002,"1602","GREAT BASIN","NA1307. Great Basin",1.7824352373411,15.241556421301,1.5648668247662,101.58651901491,454.00134992064,3.3494852955422,236.8336835207,3980.834356758,83.566609243329,227.53056622992,1383.2984126984,124.47943037975,1.22167541570012,36,1.32113553099907,72,21.822869574019,22.873134328358,9.6503267973856,1723.8908306118,3307.1357142857,877.77
85903,"1601","NORTHERN ROCKIES","NA1313. Wyoming Basins",1.8157886273594,9.6977304595114,1.2877382336363,92.195417656293,424.69895388178,1.8291515041206,317.97511541007,4628.4003940733,140.87664510436,259.59169717727,2153.152866242,179.19864649682,0.634298370405515,25,1.06509413483169,80,13.440611840799,18.464968152866,8.5596955128205,1460.5583162346,3845.0686900958,1073.8728105096
85107,"1601","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",3.3320532868561,6.3350640187398,1.091294853815,96.856781405817,459.33317918721,1.2882250423233,949.58170243793,5608.7514910017,265.18037668864,477.10899999216,2680.0920634921,187.06785714286,1.20357228050957,7,1.1331600455322,80,12.322145823281,14.939597315436,5.9154411764706,1848.8580238114,4013.750798722,1475.8162698413
85008,"1406","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",4.4062691105846,10.993491172738,1.7431658715719,99.846478516429,308.10161109198,2.0042521942939,884.59373101545,4989.3558109828,237.97451927548,518.34756639129,2254.7096774194,171.61048387097,1.33690949976266,25,1.43634322273643,80,9.7428118355805,14.860841423948,5.3242574257426,1918.7620859101,3456.0396039604,1273.4162621359
85158,"1404","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",3.245260229412,11.651037041945,1.6969142935815,66.175294425926,290.31327018851,2.199869951322,601.6289643514,4871.3356119792,203.79231462025,374.95793354762,2134.8710691824,187.17216981132,1.42302541494479,25,1.54024707870096,80,8.9020863915457,14.779874213836,4.4088709677419,1630.3274051865,3039.7224025974,1036.9505126183
85305,"1602","GREAT BASIN","NA1307. Great Basin",2.1186279648983,15.90599974911,1.6981659347103,122.67882819543,378.86761821735,3.1953493884011,430.73829359633,4165.8369765509,135.18538266137,314.20653883578,1473.7160883281,154.97854477612,1.43041091992842,36,1.07263868142527,72,18.408766915935,18.37676056338,8.7393092105263,1250.6912573725,2512.0087719298,1007.7898284314
85308,"1406","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",3.4575430735351,12.185757561914,1.723376311007,69.222330397674,283.31102362701,2.1476679043401,658.31452193373,4733.5282389323,200.02168382917,378.45075466374,2110.6572327044,186.24646226415,1.44554029237171,25,1.55428102361406,80,8.9056898029219,15.003144654088,4.5164790996785,1629.8979140655,3007.5337620579,1001.6843454259
